xi;vi;v2i;vi-v2i;E;hi;c1;c2
1.07194;130.137;130.137;0;0;1.90735e-08;1528;1510
1.07194;130.218;130.218;0;0;3.8147e-08;1528;1511
1.07194;130.381;130.381;0;0;7.62939e-08;1528;1512
1.07194;130.402;130.402;0;0;9.53674e-09;1532;1513
1.07194;130.443;130.443;0;0;1.90735e-08;1532;1514
1.07194;130.525;130.525;0;0;3.8147e-08;1532;1515
1.07194;130.607;130.607;0;0;3.8147e-08;1533;1516
1.07194;130.689;130.689;0;0;3.8147e-08;1534;1517
1.07194;130.771;130.771;0;0;3.8147e-08;1535;1518
1.07194;130.812;130.812;0;0;1.90735e-08;1537;1519
1.07194;130.895;130.895;0;0;3.8147e-08;1537;1520
1.07194;130.978;130.978;0;0;3.8147e-08;1538;1521
1.07194;131.144;131.144;0;0;7.62939e-08;1538;1522
1.07194;131.185;131.185;0;0;1.90735e-08;1541;1523
1.07194;131.227;131.227;0;0;1.90735e-08;1542;1524
1.07194;131.31;131.31;0;0;3.8147e-08;1542;1525
1.07194;131.477;131.477;0;0;7.62939e-08;1542;1526
1.07194;131.561;131.561;0;0;3.8147e-08;1544;1527
1.07194;131.645;131.645;0;0;3.8147e-08;1545;1528
1.07194;131.666;131.666;0;0;9.53674e-09;1548;1529
1.07194;131.687;131.687;0;0;9.53674e-09;1549;1530
1.07194;131.698;131.698;0;0;4.76837e-09;1551;1531
1.07194;131.719;131.719;0;0;9.53674e-09;1551;1532
1.07194;131.761;131.761;0;0;1.90735e-08;1551;1533
1.07194;131.845;131.845;0;0;3.8147e-08;1551;1534
1.07194;131.887;131.887;0;0;1.90735e-08;1553;1535
1.07194;131.93;131.93;0;0;1.90735e-08;1554;1536
1.07194;132.014;132.014;0;0;3.8147e-08;1554;1537
1.07194;132.057;132.057;0;0;1.90735e-08;1556;1538
1.07194;132.142;132.142;0;0;3.8147e-08;1556;1539
1.07194;132.227;132.227;0;0;3.8147e-08;1557;1540
1.07194;132.312;132.312;0;0;3.8147e-08;1558;1541
1.07194;132.355;132.355;0;0;1.90735e-08;1560;1542
1.07194;132.376;132.376;0;0;9.53674e-09;1562;1543
1.07194;132.419;132.419;0;0;1.90735e-08;1562;1544
1.07194;132.505;132.505;0;0;3.8147e-08;1562;1545
1.07194;132.59;132.59;0;0;3.8147e-08;1563;1546
1.07194;132.763;132.763;0;0;7.62939e-08;1563;1547
1.07194;132.849;132.849;0;0;3.8147e-08;1565;1548
1.07194;132.935;132.935;0;0;3.8147e-08;1566;1549
1.07194;133.022;133.022;0;0;3.8147e-08;1567;1550
1.07194;133.109;133.109;0;0;3.8147e-08;1568;1551
1.07194;133.196;133.196;0;0;3.8147e-08;1569;1552
1.07194;133.239;133.239;0;0;1.90735e-08;1571;1553
1.07194;133.261;133.261;0;0;9.53674e-09;1573;1554
1.07194;133.305;133.305;0;0;1.90735e-08;1573;1555
1.07194;133.392;133.392;0;0;3.8147e-08;1573;1556
1.07194;133.403;133.403;0;0;4.76837e-09;1577;1557
1.07194;133.414;133.414;0;0;4.76837e-09;1578;1558
1.07194;133.415;133.415;0;0;5.96046e-10;1582;1559
1.07194;133.418;133.418;0;0;1.19209e-09;1582;1560
1.07194;133.419;133.419;0;0;5.96046e-10;1584;1561
1.07194;133.422;133.422;0;0;1.19209e-09;1584;1562
1.07194;133.428;133.428;0;0;2.38419e-09;1584;1563
1.07194;133.439;133.439;0;0;4.76837e-09;1584;1564
1.07194;133.45;133.45;0;0;4.76837e-09;1585;1565
1.07194;133.471;133.471;0;0;9.53674e-09;1585;1566
1.07194;133.515;133.515;0;0;1.90735e-08;1585;1567
1.07194;133.603;133.603;0;0;3.8147e-08;1585;1568
1.07194;133.647;133.647;0;0;1.90735e-08;1587;1569
1.07194;133.691;133.691;0;0;1.90735e-08;1588;1570
1.07194;133.779;133.779;0;0;3.8147e-08;1588;1571
1.07194;133.867;133.867;0;0;3.8147e-08;1589;1572
1.07194;133.956;133.956;0;0;3.8147e-08;1590;1573
1.07194;134;134;0;0;1.90735e-08;1592;1574
1.07194;134.089;134.089;0;0;3.8147e-08;1592;1575
1.07194;134.178;134.178;0;0;3.8147e-08;1593;1576
1.07194;134.267;134.267;0;0;3.8147e-08;1594;1577
1.07194;134.356;134.356;0;0;3.8147e-08;1595;1578
1.07194;134.535;134.535;0;0;7.62939e-08;1595;1579
1.07194;134.625;134.625;0;0;3.8147e-08;1597;1580
1.07194;134.715;134.715;0;0;3.8147e-08;1598;1581
1.07194;134.805;134.805;0;0;3.8147e-08;1599;1582
1.07194;134.896;134.896;0;0;3.8147e-08;1600;1583
1.07194;134.986;134.986;0;0;3.8147e-08;1601;1584
1.07194;135.077;135.077;0;0;3.8147e-08;1602;1585
1.07194;135.122;135.122;0;0;1.90735e-08;1604;1586
1.07194;135.168;135.168;0;0;1.90735e-08;1605;1587
1.07194;135.191;135.191;0;0;9.53674e-09;1607;1588
1.07194;135.236;135.236;0;0;1.90735e-08;1607;1589
1.07194;135.327;135.327;0;0;3.8147e-08;1607;1590
1.07194;135.419;135.419;0;0;3.8147e-08;1608;1591
1.07194;135.51;135.51;0;0;3.8147e-08;1609;1592
1.07194;135.602;135.602;0;0;3.8147e-08;1610;1593
1.07194;135.694;135.694;0;0;3.8147e-08;1611;1594
1.07194;135.786;135.786;0;0;3.8147e-08;1612;1595
1.07194;135.809;135.809;0;0;9.53674e-09;1615;1596
1.07194;135.832;135.832;0;0;9.53674e-09;1616;1597
1.07194;135.879;135.879;0;0;1.90735e-08;1616;1598
1.07194;135.971;135.971;0;0;3.8147e-08;1616;1599
1.07194;136.064;136.064;0;0;3.8147e-08;1617;1600
1.07194;136.157;136.157;0;0;3.8147e-08;1618;1601
1.07194;136.18;136.18;0;0;9.53674e-09;1621;1602
1.07194;136.226;136.226;0;0;1.90735e-08;1621;1603
1.07194;136.32;136.32;0;0;3.8147e-08;1621;1604
1.07194;136.413;136.413;0;0;3.8147e-08;1622;1605
1.07194;136.46;136.46;0;0;1.90735e-08;1624;1606
1.07194;136.554;136.554;0;0;3.8147e-08;1624;1607
1.07194;136.648;136.648;0;0;3.8147e-08;1625;1608
1.07194;136.742;136.742;0;0;3.8147e-08;1626;1609
1.07194;136.836;136.836;0;0;3.8147e-08;1627;1610
1.07194;136.93;136.93;0;0;3.8147e-08;1628;1611
1.07194;136.978;136.978;0;0;1.90735e-08;1630;1612
1.07194;137.073;137.073;0;0;3.8147e-08;1630;1613
1.07194;137.168;137.168;0;0;3.8147e-08;1631;1614
1.07194;137.263;137.263;0;0;3.8147e-08;1632;1615
1.07194;137.287;137.287;0;0;9.53674e-09;1635;1616
1.07194;137.334;137.334;0;0;1.90735e-08;1635;1617
1.07194;137.43;137.43;0;0;3.8147e-08;1635;1618
1.07194;137.525;137.525;0;0;3.8147e-08;1636;1619
1.07194;137.621;137.621;0;0;3.8147e-08;1637;1620
1.07194;137.718;137.718;0;0;3.8147e-08;1638;1621
1.07194;137.814;137.814;0;0;3.8147e-08;1639;1622
1.07194;137.91;137.91;0;0;3.8147e-08;1640;1623
1.07194;138.007;138.007;0;0;3.8147e-08;1641;1624
1.07194;138.104;138.104;0;0;3.8147e-08;1642;1625
1.07194;138.11;138.11;0;0;2.38419e-09;1647;1626
1.07194;138.122;138.122;0;0;4.76837e-09;1647;1627
1.07194;138.147;138.147;0;0;9.53674e-09;1647;1628
1.07194;138.195;138.195;0;0;1.90735e-08;1647;1629
1.07194;138.219;138.219;0;0;9.53674e-09;1649;1630
1.07194;138.268;138.268;0;0;1.90735e-08;1649;1631
1.07194;138.366;138.366;0;0;3.8147e-08;1649;1632
1.07194;138.39;138.39;0;0;9.53674e-09;1652;1633
1.07194;138.396;138.396;0;0;2.38419e-09;1655;1634
1.07194;138.408;138.408;0;0;4.76837e-09;1655;1635
1.07194;138.433;138.433;0;0;9.53674e-09;1655;1636
1.07194;138.482;138.482;0;0;1.90735e-08;1655;1637
1.07194;138.58;138.58;0;0;3.8147e-08;1655;1638
1.07194;138.678;138.678;0;0;3.8147e-08;1656;1639
1.07194;138.776;138.776;0;0;3.8147e-08;1657;1640
1.07194;138.825;138.825;0;0;1.90735e-08;1659;1641
1.07194;138.924;138.924;0;0;3.8147e-08;1659;1642
1.07194;139.023;139.023;0;0;3.8147e-08;1660;1643
1.07194;139.122;139.122;0;0;3.8147e-08;1661;1644
1.07194;139.221;139.221;0;0;3.8147e-08;1662;1645
1.07194;139.321;139.321;0;0;3.8147e-08;1663;1646
1.07194;139.371;139.371;0;0;1.90735e-08;1665;1647
1.07194;139.421;139.421;0;0;1.90735e-08;1666;1648
1.07194;139.47;139.47;0;0;1.90735e-08;1667;1649
1.07194;139.571;139.571;0;0;3.8147e-08;1667;1650
1.07194;139.671;139.671;0;0;3.8147e-08;1668;1651
1.07194;139.771;139.771;0;0;3.8147e-08;1669;1652
1.07194;139.872;139.872;0;0;3.8147e-08;1670;1653
1.07194;139.922;139.922;0;0;1.90735e-08;1672;1654
1.07194;140.023;140.023;0;0;3.8147e-08;1672;1655
1.07194;140.125;140.125;0;0;3.8147e-08;1673;1656
1.07194;140.226;140.226;0;0;3.8147e-08;1674;1657
1.07194;140.328;140.328;0;0;3.8147e-08;1675;1658
1.07194;140.43;140.43;0;0;3.8147e-08;1676;1659
1.07194;140.455;140.455;0;0;9.53674e-09;1679;1660
1.07194;140.506;140.506;0;0;1.90735e-08;1679;1661
1.07194;140.609;140.609;0;0;3.8147e-08;1679;1662
1.07194;140.711;140.711;0;0;3.8147e-08;1680;1663
1.07194;140.814;140.814;0;0;3.8147e-08;1681;1664
1.07194;140.865;140.865;0;0;1.90735e-08;1683;1665
1.07194;140.968;140.968;0;0;3.8147e-08;1683;1666
1.07194;141.072;141.072;0;0;3.8147e-08;1684;1667
1.07194;141.123;141.123;0;0;1.90735e-08;1686;1668
1.07194;141.227;141.227;0;0;3.8147e-08;1686;1669
1.07194;141.24;141.24;0;0;4.76837e-09;1690;1670
1.07194;141.247;141.247;0;0;2.38419e-09;1692;1671
1.07194;141.26;141.26;0;0;4.76837e-09;1692;1672
1.07194;141.273;141.273;0;0;4.76837e-09;1693;1673
1.07194;141.299;141.299;0;0;9.53674e-09;1693;1674
1.07194;141.351;141.351;0;0;1.90735e-08;1693;1675
1.07194;141.455;141.455;0;0;3.8147e-08;1693;1676
1.07194;141.559;141.559;0;0;3.8147e-08;1694;1677
1.07194;141.611;141.611;0;0;1.90735e-08;1696;1678
1.07194;141.716;141.716;0;0;3.8147e-08;1696;1679
1.07194;141.821;141.821;0;0;3.8147e-08;1697;1680
1.07194;141.874;141.874;0;0;1.90735e-08;1699;1681
1.07194;141.979;141.979;0;0;3.8147e-08;1699;1682
1.07194;142.084;142.084;0;0;3.8147e-08;1700;1683
1.07194;142.19;142.19;0;0;3.8147e-08;1701;1684
1.07194;142.243;142.243;0;0;1.90735e-08;1703;1685
1.07194;142.296;142.296;0;0;1.90735e-08;1704;1686
1.07194;142.403;142.403;0;0;3.8147e-08;1704;1687
1.07194;142.429;142.429;0;0;9.53674e-09;1707;1688
1.07194;142.456;142.456;0;0;9.53674e-09;1708;1689
1.07194;142.469;142.469;0;0;4.76837e-09;1710;1690
1.07194;142.472;142.472;0;0;1.19209e-09;1713;1691
1.07194;142.479;142.479;0;0;2.38419e-09;1713;1692
1.07194;142.492;142.492;0;0;4.76837e-09;1713;1693
1.07194;142.519;142.519;0;0;9.53674e-09;1713;1694
1.07194;142.546;142.546;0;0;9.53674e-09;1714;1695
1.07194;142.599;142.599;0;0;1.90735e-08;1714;1696
1.07194;142.706;142.706;0;0;3.8147e-08;1714;1697
1.07194;142.713;142.713;0;0;2.38419e-09;1719;1698
1.07194;142.726;142.726;0;0;4.76837e-09;1719;1699
1.07194;142.733;142.733;0;0;2.38419e-09;1721;1700
1.07194;142.736;142.736;0;0;1.19209e-09;1723;1701
1.07194;142.743;142.743;0;0;2.38419e-09;1723;1702
1.07194;142.756;142.756;0;0;4.76837e-09;1723;1703
1.07194;142.783;142.783;0;0;9.53674e-09;1723;1704
1.07194;142.837;142.837;0;0;1.90735e-08;1723;1705
1.07194;142.944;142.944;0;0;3.8147e-08;1723;1706
1.07194;143.052;143.052;0;0;3.8147e-08;1724;1707
1.07194;143.16;143.16;0;0;3.8147e-08;1725;1708
1.07194;143.268;143.268;0;0;3.8147e-08;1726;1709
1.07194;143.376;143.376;0;0;3.8147e-08;1727;1710
1.07194;143.485;143.485;0;0;3.8147e-08;1728;1711
1.07194;143.594;143.594;0;0;3.8147e-08;1729;1712
1.07194;143.703;143.703;0;0;3.8147e-08;1730;1713
1.07194;143.813;143.813;0;0;3.8147e-08;1731;1714
1.07194;143.867;143.867;0;0;1.90735e-08;1733;1715
1.07194;143.977;143.977;0;0;3.8147e-08;1733;1716
1.07194;144.087;144.087;0;0;3.8147e-08;1734;1717
1.07194;144.198;144.198;0;0;3.8147e-08;1735;1718
1.07194;144.211;144.211;0;0;4.76837e-09;1739;1719
1.07194;144.239;144.239;0;0;9.53674e-09;1739;1720
1.07194;144.294;144.294;0;0;1.90735e-08;1739;1721
1.07194;144.322;144.322;0;0;9.53674e-09;1741;1722
1.07194;144.377;144.377;0;0;1.90735e-08;1741;1723
1.07194;144.391;144.391;0;0;4.76837e-09;1744;1724
1.07194;144.419;144.419;0;0;9.53674e-09;1744;1725
1.07194;144.447;144.447;0;0;9.53674e-09;1745;1726
1.07194;144.502;144.502;0;0;1.90735e-08;1745;1727
1.07194;144.614;144.614;0;0;3.8147e-08;1745;1728
1.07194;144.725;144.725;0;0;3.8147e-08;1746;1729
1.07194;144.781;144.781;0;0;1.90735e-08;1748;1730
1.07194;144.893;144.893;0;0;3.8147e-08;1748;1731
1.07194;145.005;145.005;0;0;3.8147e-08;1749;1732
1.07194;145.118;145.118;0;0;3.8147e-08;1750;1733
1.07194;145.23;145.23;0;0;3.8147e-08;1751;1734
1.07194;145.287;145.287;0;0;1.90735e-08;1753;1735
1.07194;145.4;145.4;0;0;3.8147e-08;1753;1736
1.07194;145.513;145.513;0;0;3.8147e-08;1754;1737
1.07194;145.627;145.627;0;0;3.8147e-08;1755;1738
1.07194;145.741;145.741;0;0;3.8147e-08;1756;1739
1.07194;145.855;145.855;0;0;3.8147e-08;1757;1740
1.07194;145.969;145.969;0;0;3.8147e-08;1758;1741
1.07194;146.084;146.084;0;0;3.8147e-08;1759;1742
1.07194;146.199;146.199;0;0;3.8147e-08;1760;1743
1.07194;146.256;146.256;0;0;1.90735e-08;1762;1744
1.07194;146.372;146.372;0;0;3.8147e-08;1762;1745
1.07194;146.488;146.488;0;0;3.8147e-08;1763;1746
1.07194;146.603;146.603;0;0;3.8147e-08;1764;1747
1.07194;146.72;146.72;0;0;3.8147e-08;1765;1748
1.07194;146.836;146.836;0;0;3.8147e-08;1766;1749
1.07194;146.953;146.953;0;0;3.8147e-08;1767;1750
1.07194;147.07;147.07;0;0;3.8147e-08;1768;1751
1.07194;147.187;147.187;0;0;3.8147e-08;1769;1752
1.07194;147.305;147.305;0;0;3.8147e-08;1770;1753
1.07194;147.364;147.364;0;0;1.90735e-08;1772;1754
1.07194;147.371;147.371;0;0;2.38419e-09;1776;1755
1.07194;147.386;147.386;0;0;4.76837e-09;1776;1756
1.07194;147.415;147.415;0;0;9.53674e-09;1776;1757
1.07194;147.474;147.474;0;0;1.90735e-08;1776;1758
1.07194;147.593;147.593;0;0;3.8147e-08;1776;1759
1.07194;147.711;147.711;0;0;3.8147e-08;1777;1760
1.07194;147.771;147.771;0;0;1.90735e-08;1779;1761
1.07194;147.785;147.785;0;0;4.76837e-09;1782;1762
1.07194;147.815;147.815;0;0;9.53674e-09;1782;1763
1.07194;147.875;147.875;0;0;1.90735e-08;1782;1764
1.07194;147.994;147.994;0;0;3.8147e-08;1782;1765
1.07194;148.113;148.113;0;0;3.8147e-08;1783;1766
1.07194;148.233;148.233;0;0;3.8147e-08;1784;1767
1.07194;148.263;148.263;0;0;9.53674e-09;1787;1768
1.07194;148.323;148.323;0;0;1.90735e-08;1787;1769
1.07194;148.444;148.444;0;0;3.8147e-08;1787;1770
1.07194;148.564;148.564;0;0;3.8147e-08;1788;1771
1.07194;148.685;148.685;0;0;3.8147e-08;1789;1772
1.07194;148.806;148.806;0;0;3.8147e-08;1790;1773
1.07194;148.928;148.928;0;0;3.8147e-08;1791;1774
1.07194;149.05;149.05;0;0;3.8147e-08;1792;1775
1.07194;149.172;149.172;0;0;3.8147e-08;1793;1776
1.07194;149.294;149.294;0;0;3.8147e-08;1794;1777
1.07194;149.356;149.356;0;0;1.90735e-08;1796;1778
1.07194;149.386;149.386;0;0;9.53674e-09;1798;1779
1.07194;149.448;149.448;0;0;1.90735e-08;1798;1780
1.07194;149.571;149.571;0;0;3.8147e-08;1798;1781
1.07194;149.694;149.694;0;0;3.8147e-08;1799;1782
1.07194;149.756;149.756;0;0;1.90735e-08;1801;1783
1.07194;149.818;149.818;0;0;1.90735e-08;1802;1784
1.07194;149.942;149.942;0;0;3.8147e-08;1802;1785
1.07194;150.066;150.066;0;0;3.8147e-08;1803;1786
1.07194;150.191;150.191;0;0;3.8147e-08;1804;1787
1.07194;150.316;150.316;0;0;3.8147e-08;1805;1788
1.07194;150.441;150.441;0;0;3.8147e-08;1806;1789
1.07194;150.566;150.566;0;0;3.8147e-08;1807;1790
1.07194;150.629;150.629;0;0;1.90735e-08;1809;1791
1.07194;150.755;150.755;0;0;3.8147e-08;1809;1792
1.07194;150.882;150.882;0;0;3.8147e-08;1810;1793
1.07194;151.008;151.008;0;0;3.8147e-08;1811;1794
1.07194;151.135;151.135;0;0;3.8147e-08;1812;1795
1.07194;151.263;151.263;0;0;3.8147e-08;1813;1796
1.07194;151.39;151.39;0;0;3.8147e-08;1814;1797
1.07194;151.518;151.518;0;0;3.8147e-08;1815;1798
1.07194;151.647;151.647;0;0;3.8147e-08;1816;1799
1.07194;151.775;151.775;0;0;3.8147e-08;1817;1800
1.07194;151.904;151.904;0;0;3.8147e-08;1818;1801
1.07194;152.033;152.033;0;0;3.8147e-08;1819;1802
1.07194;152.163;152.163;0;0;3.8147e-08;1820;1803
1.07194;152.293;152.293;0;0;3.8147e-08;1821;1804
1.07194;152.423;152.423;0;0;3.8147e-08;1822;1805
1.07194;152.554;152.554;0;0;3.8147e-08;1823;1806
1.07194;152.619;152.619;0;0;1.90735e-08;1825;1807
1.07194;152.75;152.75;0;0;3.8147e-08;1825;1808
1.07194;152.882;152.882;0;0;3.8147e-08;1826;1809
1.07194;153.013;153.013;0;0;3.8147e-08;1827;1810
1.07194;153.145;153.145;0;0;3.8147e-08;1828;1811
1.07194;153.162;153.162;0;0;4.76837e-09;1832;1812
1.07194;153.166;153.166;0;0;1.19209e-09;1835;1813
1.07194;153.174;153.174;0;0;2.38419e-09;1835;1814
1.07194;153.191;153.191;0;0;4.76837e-09;1835;1815
1.07194;153.193;153.193;0;0;5.96046e-10;1839;1816
1.07194;153.195;153.195;0;0;5.96046e-10;1840;1817
1.07194;153.196;153.196;0;0;2.98023e-10;1842;1818
1.07194;153.197;153.197;0;0;2.98023e-10;1843;1819
1.07194;153.199;153.199;0;0;5.96046e-10;1843;1820
1.07194;153.2;153.2;0;0;2.98023e-10;1845;1821
1.07194;153.202;153.202;0;0;5.96046e-10;1845;1822
1.07194;153.206;153.206;0;0;1.19209e-09;1845;1823
1.07194;153.215;153.215;0;0;2.38419e-09;1845;1824
1.07194;153.231;153.231;0;0;4.76837e-09;1845;1825
1.07194;153.264;153.264;0;0;9.53674e-09;1845;1826
1.07194;153.331;153.331;0;0;1.90735e-08;1845;1827
1.07194;153.464;153.464;0;0;3.8147e-08;1845;1828
1.07194;153.597;153.597;0;0;3.8147e-08;1846;1829
1.07194;153.731;153.731;0;0;3.8147e-08;1847;1830
1.07194;153.865;153.865;0;0;3.8147e-08;1848;1831
1.07194;153.999;153.999;0;0;3.8147e-08;1849;1832
1.07194;154.134;154.134;0;0;3.8147e-08;1850;1833
1.07195;154.201;154.201;0;0;1.90735e-08;1852;1834
1.07195;154.269;154.269;0;0;1.90735e-08;1853;1835
1.07195;154.404;154.404;0;0;3.8147e-08;1853;1836
1.07195;154.54;154.54;0;0;3.8147e-08;1854;1837
1.07195;154.676;154.676;0;0;3.8147e-08;1855;1838
1.07195;154.812;154.812;0;0;3.8147e-08;1856;1839
1.07195;154.949;154.949;0;0;3.8147e-08;1857;1840
1.07195;155.086;155.086;0;0;3.8147e-08;1858;1841
1.07195;155.224;155.224;0;0;3.8147e-08;1859;1842
1.07195;155.362;155.362;0;0;3.8147e-08;1860;1843
1.07195;155.5;155.5;0;0;3.8147e-08;1861;1844
1.07195;155.639;155.639;0;0;3.8147e-08;1862;1845
1.07195;155.778;155.778;0;0;3.8147e-08;1863;1846
1.07195;155.917;155.917;0;0;3.8147e-08;1864;1847
1.07195;156.057;156.057;0;0;3.8147e-08;1865;1848
1.07195;156.197;156.197;0;0;3.8147e-08;1866;1849
1.07195;156.338;156.338;0;0;3.8147e-08;1867;1850
1.07195;156.478;156.478;0;0;3.8147e-08;1868;1851
1.07195;156.62;156.62;0;0;3.8147e-08;1869;1852
1.07195;156.761;156.761;0;0;3.8147e-08;1870;1853
1.07195;156.903;156.903;0;0;3.8147e-08;1871;1854
1.07195;157.046;157.046;0;0;3.8147e-08;1872;1855
1.07195;157.189;157.189;0;0;3.8147e-08;1873;1856
1.07195;157.26;157.26;0;0;1.90735e-08;1875;1857
1.07195;157.404;157.404;0;0;3.8147e-08;1875;1858
1.07195;157.548;157.548;0;0;3.8147e-08;1876;1859
1.07195;157.692;157.692;0;0;3.8147e-08;1877;1860
1.07195;157.836;157.836;0;0;3.8147e-08;1878;1861
1.07195;157.981;157.981;0;0;3.8147e-08;1879;1862
1.07195;157.99;157.99;0;0;2.38419e-09;1884;1863
1.07195;158.009;158.009;0;0;4.76837e-09;1884;1864
1.07195;158.018;158.018;0;0;2.38419e-09;1886;1865
1.07195;158.022;158.022;0;0;1.19209e-09;1888;1866
1.07195;158.027;158.027;0;0;1.19209e-09;1889;1867
1.07195;158.027;158.027;0;0;7.45058e-11;1894;1868
1.07195;158.027;158.027;0;0;7.45058e-11;1895;1869
1.07195;158.027;158.027;0;0;3.72529e-11;1897;1870
1.07195;158.028;158.028;0;0;7.45058e-11;1897;1871
1.07195;158.028;158.028;0;0;1.49012e-10;1897;1872
1.07195;158.029;158.029;0;0;2.98023e-10;1897;1873
1.07195;158.032;158.032;0;0;5.96046e-10;1897;1874
1.07195;158.036;158.036;0;0;1.19209e-09;1897;1875
1.07195;158.045;158.045;0;0;2.38419e-09;1897;1876
1.07195;158.054;158.054;0;0;2.38419e-09;1898;1877
1.07195;158.063;158.063;0;0;2.38419e-09;1899;1878
1.07195;158.082;158.082;0;0;4.76837e-09;1899;1879
1.07195;158.118;158.118;0;0;9.53674e-09;1899;1880
1.07195;158.191;158.191;0;0;1.90735e-08;1899;1881
1.07195;158.264;158.264;0;0;1.90735e-08;1900;1882
1.07195;158.3;158.3;0;0;9.53674e-09;1902;1883
1.07195;158.373;158.373;0;0;1.90735e-08;1902;1884
1.07195;158.52;158.52;0;0;3.8147e-08;1902;1885
1.07195;158.593;158.593;0;0;1.90735e-08;1904;1886
1.07195;158.74;158.74;0;0;3.8147e-08;1904;1887
1.07195;158.888;158.888;0;0;3.8147e-08;1905;1888
1.07195;158.962;158.962;0;0;1.90735e-08;1907;1889
1.07195;159.11;159.11;0;0;3.8147e-08;1907;1890
1.07195;159.258;159.258;0;0;3.8147e-08;1908;1891
1.07195;159.407;159.407;0;0;3.8147e-08;1909;1892
1.07195;159.557;159.557;0;0;3.8147e-08;1910;1893
1.07195;159.632;159.632;0;0;1.90735e-08;1912;1894
1.07195;159.782;159.782;0;0;3.8147e-08;1912;1895
1.07195;159.857;159.857;0;0;1.90735e-08;1914;1896
1.07195;159.894;159.894;0;0;9.53674e-09;1916;1897
1.07195;159.97;159.97;0;0;1.90735e-08;1916;1898
1.07195;160.121;160.121;0;0;3.8147e-08;1916;1899
1.07195;160.272;160.272;0;0;3.8147e-08;1917;1900
1.07195;160.424;160.424;0;0;3.8147e-08;1918;1901
1.07195;160.5;160.5;0;0;1.90735e-08;1920;1902
1.07195;160.576;160.576;0;0;1.90735e-08;1921;1903
1.07195;160.729;160.729;0;0;3.8147e-08;1921;1904
1.07195;160.805;160.805;0;0;1.90735e-08;1923;1905
1.07195;160.882;160.882;0;0;1.90735e-08;1924;1906
1.07195;160.959;160.959;0;0;1.90735e-08;1925;1907
1.07195;161.035;161.035;0;0;1.90735e-08;1926;1908
1.07195;161.189;161.189;0;0;3.8147e-08;1926;1909
1.07195;161.209;161.209;0;0;4.76837e-09;1930;1910
1.07195;161.247;161.247;0;0;9.53674e-09;1930;1911
1.07195;161.324;161.324;0;0;1.90735e-08;1930;1912
1.07195;161.402;161.402;0;0;1.90735e-08;1931;1913
1.07195;161.557;161.557;0;0;3.8147e-08;1931;1914
1.07195;161.712;161.712;0;0;3.8147e-08;1932;1915
1.07195;161.868;161.868;0;0;3.8147e-08;1933;1916
1.07195;162.025;162.025;0;0;3.8147e-08;1934;1917
1.07195;162.182;162.182;0;0;3.8147e-08;1935;1918
1.07195;162.339;162.339;0;0;3.8147e-08;1936;1919
1.07195;162.497;162.497;0;0;3.8147e-08;1937;1920
1.07195;162.655;162.655;0;0;3.8147e-08;1938;1921
1.07195;162.814;162.814;0;0;3.8147e-08;1939;1922
1.07195;162.973;162.973;0;0;3.8147e-08;1940;1923
1.07195;163.132;163.132;0;0;3.8147e-08;1941;1924
1.07195;163.292;163.292;0;0;3.8147e-08;1942;1925
1.07195;163.453;163.453;0;0;3.8147e-08;1943;1926
1.07195;163.614;163.614;0;0;3.8147e-08;1944;1927
1.07195;163.775;163.775;0;0;3.8147e-08;1945;1928
1.07195;163.937;163.937;0;0;3.8147e-08;1946;1929
1.07195;164.019;164.019;0;0;1.90735e-08;1948;1930
1.07195;164.181;164.181;0;0;3.8147e-08;1948;1931
1.07195;164.263;164.263;0;0;1.90735e-08;1950;1932
1.07195;164.273;164.273;0;0;2.38419e-09;1954;1933
1.07195;164.293;164.293;0;0;4.76837e-09;1954;1934
1.07195;164.334;164.334;0;0;9.53674e-09;1954;1935
1.07195;164.416;164.416;0;0;1.90735e-08;1954;1936
1.07195;164.58;164.58;0;0;3.8147e-08;1954;1937
1.07195;164.744;164.744;0;0;3.8147e-08;1955;1938
1.07195;164.827;164.827;0;0;1.90735e-08;1957;1939
1.07195;164.868;164.868;0;0;9.53674e-09;1959;1940
1.07195;164.95;164.95;0;0;1.90735e-08;1959;1941
1.07195;165.116;165.116;0;0;3.8147e-08;1959;1942
1.07195;165.282;165.282;0;0;3.8147e-08;1960;1943
1.07195;165.448;165.448;0;0;3.8147e-08;1961;1944
1.07195;165.615;165.615;0;0;3.8147e-08;1962;1945
1.07195;165.783;165.783;0;0;3.8147e-08;1963;1946
1.07195;165.951;165.951;0;0;3.8147e-08;1964;1947
1.07195;166.12;166.12;0;0;3.8147e-08;1965;1948
1.07195;166.289;166.289;0;0;3.8147e-08;1966;1949
1.07195;166.458;166.458;0;0;3.8147e-08;1967;1950
1.07195;166.479;166.479;0;0;4.76837e-09;1971;1951
1.07195;166.522;166.522;0;0;9.53674e-09;1971;1952
1.07195;166.532;166.532;0;0;2.38419e-09;1974;1953
1.07195;166.554;166.554;0;0;4.76837e-09;1974;1954
1.07195;166.596;166.596;0;0;9.53674e-09;1974;1955
1.07195;166.681;166.681;0;0;1.90735e-08;1974;1956
1.07195;166.767;166.767;0;0;1.90735e-08;1975;1957
1.07195;166.938;166.938;0;0;3.8147e-08;1975;1958
1.07195;167.109;167.109;0;0;3.8147e-08;1976;1959
